CVE_ID,CVSS_Score_Scaled,Severity_CRITICAL,Severity_HIGH,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN,Attack_Vector_ADJACENT_NETWORK,Attack_Vector_LOCAL,Attack_Vector_NETWORK,Attack_Vector_PHYSICAL,Attack_Vector_UNKNOWN,CVSS_Risk_Bin
CVE-2021-30034,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-30039,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-32101,0.847217391145841,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-38149,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-38151,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-38152,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-39416,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-22565,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-43548,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2021-43550,-0.33642761083791345,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2021-43552,-0.23350195849150032,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2022-23366,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-41660,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-23612,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-1177,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-42868,-0.9025186987431879,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-42869,-0.9025186987431879,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-40374,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2021-40375,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-1067,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-1459,0.8986802173190486,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-43094,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-31497,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-23056,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2022-2297,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-2298,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-36270,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-36750,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-36242,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-35117,-0.9025186987431879,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-36251,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-36609,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-3120,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-3122,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-38069,-1.1598328296092215,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2022-37461,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-41627,-0.9025186987431879,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2022-40471,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-3956,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-38765,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-32537,-0.9025186987431879,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2023-1035,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-25931,-0.07911347997187973,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2023-1156,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2023-1180,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2023-1253,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-1254,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2023-1300,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-47376,0.3840519555869807,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2023-33481,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-6297,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-2275,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2023-40275,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-3084,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3226,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-51637,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2024-1228,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-3699,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-3700,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-6273,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-6968,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-6969,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7454,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7494,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7645,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7750,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7751,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7752,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-7753,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7754,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7841,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7930,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8554,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-8555,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8565,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-9034,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-50588,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-11728,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-11729,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-11730,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-21664,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-13052,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-12248,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-0683,-0.33642761083791345,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-24836,0.2811263032405671,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2025-1572,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-31121,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3096,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-3183,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3184,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3185,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3207,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3208,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3209,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3210,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3211,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3243,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3303,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3304,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3347,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3348,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3685,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3955,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4021,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4196,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4197,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4458,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4459,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-32794,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-43860,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5371,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5376,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5627,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5674,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5712,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5729,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5762,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5779,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5780,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-5857,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-6452,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-6664,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-7147,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-7754,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4393,-0.027650653798673177,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2025-4394,0.12673782472094697,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2025-4395,0.12673782472094697,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2025-54491,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-54493,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-30058,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-13122,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-13248,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-64081,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-41003,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-41004,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2021-47757,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-47758,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-1146,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-1147,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-1148,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-0927,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2149,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2150,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2154,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2706,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25124,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25135,-1.056907177262808,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-3170,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-3171,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-24487,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-24890,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-24908,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-25164,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25476,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25743,-0.9025186987431879,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25927,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25929,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25930,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-27943,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-24488,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25147,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-3724,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-3817,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32121,0.5899032602798078,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-3980,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-2991,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-2992,0.847217391145841,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25745,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25744,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33299,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33301,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33303,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33304,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33305,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33321,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33346,1.1045315220118748,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-4617,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-29187,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-32120,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33348,1.1045315220118748,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33910,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33931,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33934,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-34053,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-34055,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2019-25678,0.847217391145841,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-5960,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-6005,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-6006,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-37598,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-37600,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-37601,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-37602,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-40283,0.12673782472094697,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2005-3459,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-0876,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2011-2309,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2012-0582,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2012-1674,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2012-1743,-1.9317752222073228,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2012-1763,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2013-1520,-0.5422789155307406,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2013-5558,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-0370,-1.9317752222073228,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2015-0398,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2015-2814,-0.07911347997187973,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2015-1012,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2020-6961,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-6962,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-6963,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-6964,1.0530686958386681,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-6965,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-6966,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-14506,-1.622998265168082,False,False,True,False,False,False,True,False,False,False,LOW
CVE-2020-14525,-1.5715354389948755,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2020-16198,-0.7995930463967743,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-16200,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-16247,0.12673782472094697,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2022-1554,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-1592,0.847217391145841,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-24830,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-24831,0.8986802173190486,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-21993,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-4257,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-4653,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-4654,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-27953,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-27954,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-27955,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-54373,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32126,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-29789,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-29772,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-30149,-0.07911347997187973,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-30161,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-31117,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-32967,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-67645,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-67491,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-68277,-0.7995930463967743,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2025-69231,1.1045315220118748,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-21443,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-24849,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-24896,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25127,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25131,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-23627,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25220,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-25746,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-24848,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-24898,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-25146,1.5676969575707356,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-32118,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32122,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32123,0.5899032602798078,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-32124,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32125,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32127,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-25928,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32119,-1.1083700034360147,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-32238,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-33302,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33909,-0.33642761083791345,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33911,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33912,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33913,0.5899032602798078,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33914,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33915,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33917,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33918,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33932,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33933,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-34051,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-34056,0.5899032602798078,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-10508,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-10509,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2020-10510,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-23829,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-43358,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-43359,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-43360,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-29938,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-29939,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-29940,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31493,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31492,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31498,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31494,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31495,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-31496,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-28740,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-28742,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-47854,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-51493,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10438,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10439,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3706,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-38106,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2025-9567,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-9568,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-9569,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
